id_client,plafond_credit_eur,sexe,niveau_education,situation_familiale,age,retard_paiement_sep_2023,retard_paiement_aou_2023,retard_paiement_juil_2023,retard_paiement_juin_2023,retard_paiement_mai_2023,retard_paiement_avr_2023,encours_carte_sep_2023_eur,encours_carte_aou_2023_eur,encours_carte_juil_2023_eur,encours_carte_juin_2023_eur,encours_carte_mai_2023_eur,encours_carte_avr_2023_eur,montant_rembourse_sep_2023_eur,montant_rembourse_aou_2023_eur,montant_rembourse_juil_2023_eur,montant_rembourse_juin_2023_eur,montant_rembourse_mai_2023_eur,montant_rembourse_avr_2023_eur,defaut_paiement_mois_suivant
28624,5600,2,1,1,31,0,0,2,2,0,0,2145,2299,2259,2126,2075,2035,191,92,0,76,76,76,0
28625,9520,2,2,2,31,5,4,4,3,2,0,16510,16290,16035,10754,8526,6921,84,0,0,28,121,8063,1
28626,8680,2,1,1,31,-2,-2,-2,-2,-2,-2,0,0,685,0,0,46,0,685,0,0,46,84,0
28627,2240,2,2,2,31,0,0,0,0,-1,-1,438,491,490,370,288,92,64,50,28,288,92,115,0
28628,5880,2,1,2,31,-1,-1,-1,-1,-1,-1,56,12,23,5,-5,13,12,23,5,0,18,32,0
28629,2240,2,1,2,32,0,0,0,0,0,0,1965,2044,2095,2138,2187,2235,112,84,78,84,84,84,0
28630,14000,2,2,1,32,0,0,0,0,0,0,11354,11681,12025,12080,12321,12573,560,532,336,252,252,12404,0
28631,7280,2,2,1,35,0,0,-1,0,0,0,260,222,935,1005,614,900,57,935,171,99,346,562,0
28632,3360,2,2,1,41,-1,-1,-1,-1,-1,0,26,230,12,126,168,143,230,12,140,168,0,213,0
28633,2800,2,3,1,41,0,0,0,0,0,0,1966,1987,1983,1954,1907,1754,71,75,84,60,66,68,0
28634,1680,2,2,1,35,2,0,0,2,2,2,1395,1272,1183,1089,966,807,48,70,73,42,0,42,1
28635,5320,2,1,1,36,-1,-1,-1,-1,0,0,194,138,0,179,179,23,138,0,179,0,0,51,0
28636,2800,2,3,1,35,2,2,2,2,2,2,2632,2716,2876,2744,2895,2723,154,230,0,224,0,241,1
28637,10640,2,2,1,37,0,0,0,0,0,2,376,403,372,400,447,436,34,36,35,53,0,84,0
28638,9800,2,1,2,44,1,2,2,2,2,-1,242,249,50,55,51,331,52,0,51,0,331,158,1
28639,2800,2,3,1,39,0,0,0,0,0,0,2742,2788,2584,5156,1971,0,120,114,57,39,0,0,0
28640,2800,2,1,2,31,0,0,0,0,0,0,2808,2723,2755,1941,1489,1500,104,115,95,56,56,56,0
28641,4200,2,2,1,32,-1,-1,-1,-1,-1,-1,91,106,9,153,94,67,106,9,153,94,67,122,0
28642,4200,2,2,1,33,1,2,2,2,2,2,157,184,177,254,247,209,34,0,79,0,99,0,1
28643,4200,2,1,1,38,0,0,0,0,-1,-1,3059,2704,2424,2382,14,0,98,140,140,14,0,0,0
28644,12880,2,1,2,35,1,-1,-1,0,0,0,0,19,6287,6363,6388,4024,20,6296,140,129,660,0,0
28645,2800,2,2,2,44,2,2,2,2,2,2,2950,2996,3034,3009,2957,2961,160,151,104,112,101,126,1
28646,6440,2,2,2,38,0,0,0,0,0,0,2113,2145,2208,2250,2312,2087,84,98,84,98,84,84,0
28647,280,2,2,1,38,1,3,2,0,-1,0,111,106,100,126,141,148,0,0,28,141,10,0,1
28648,5600,2,3,1,44,-2,-2,-2,-2,-2,-2,11,11,11,11,11,11,11,11,11,11,11,15,0
28649,3920,2,2,1,34,0,0,0,0,0,0,3950,3617,3272,2962,2612,2554,136,131,112,112,112,112,0
28650,10360,2,3,1,46,-2,-2,-2,-2,-2,-2,178,59,282,23,128,0,59,284,23,129,0,60,0
28651,1400,2,3,1,49,0,0,-2,-2,-2,-2,1017,0,0,0,0,0,0,0,0,0,0,0,0
28652,4480,2,2,1,36,-1,-1,-1,-1,-1,-1,69,6,23,19,21,15,6,25,19,21,15,0,0
28653,2240,2,3,2,43,0,0,0,0,0,0,2260,2171,2170,2194,1400,1401,93,85,73,53,49,50,0
28654,6720,2,1,2,33,0,0,0,0,0,0,1713,1601,2044,1717,1111,1268,650,1405,282,691,795,209,0
28655,4480,2,3,2,33,-1,2,2,2,2,-2,509,21,1239,1210,-22,-22,0,1218,0,0,0,84,0
28656,1400,2,3,1,44,0,0,-1,0,0,0,1361,1078,25,53,81,84,30,25,28,28,3,0,1
28657,5040,2,2,2,38,0,0,0,0,0,0,5021,5141,5116,4200,3993,3934,204,190,154,144,146,176,0
28658,1400,2,3,1,46,0,0,0,0,2,-1,1628,1639,1592,122,23,21,62,84,34,0,28,82,0
28659,14000,2,1,2,32,0,0,0,0,0,0,7105,6226,5797,5698,5680,5667,280,280,196,196,190,196,0
28660,5600,2,1,1,34,-2,-2,-2,-2,-2,-2,83,165,424,324,324,385,166,439,326,325,387,636,0
28661,1680,2,3,2,44,0,0,0,0,0,0,1579,1617,1658,880,899,941,64,73,45,34,56,36,0
28662,1400,2,2,2,46,1,3,2,0,0,0,1465,1433,1403,1387,284,279,0,0,34,11,11,11,0
28663,1400,2,3,2,44,2,2,2,2,2,2,1148,1179,1153,1222,1250,1226,59,0,98,56,0,56,1
28664,5880,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28665,1680,2,2,1,27,1,2,0,0,2,0,292,283,323,362,352,302,0,45,56,0,8,28,0
28666,3920,2,1,2,28,-1,-1,-1,-1,-1,0,1,36,40,81,54,27,56,42,84,54,0,92,1
28667,7280,2,1,1,35,-2,-2,-2,-2,-1,-1,-3,-3,-3,45,10,25,0,0,48,10,25,0,1
28668,8400,2,1,1,40,-2,-2,-2,-2,-2,-2,43,104,127,157,1,1,104,127,157,1,0,200,0
28669,14000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,6,14,676,549,87,6,18,679,552,87,1757,0
28670,3920,2,1,1,34,-1,-1,-2,-2,-2,-1,72,0,0,0,0,24,0,0,0,0,24,39,0
28671,8120,2,3,1,49,2,2,2,0,0,0,8446,9220,7702,7854,5664,5810,977,0,307,203,237,285,1
28672,10080,2,1,2,27,0,0,0,0,0,0,2556,2404,2447,2446,1993,1806,111,118,105,66,69,65,0
28673,560,2,2,2,27,0,0,0,0,2,0,249,286,306,359,345,364,42,33,58,0,28,95,0
28674,5320,2,2,2,27,0,0,0,0,0,0,3521,3533,3561,3417,3495,3596,168,168,112,140,140,196,0
28675,4200,2,1,2,28,0,0,0,0,0,0,1159,1129,1194,1196,1213,1353,56,84,42,28,140,5,0
28676,2800,2,1,2,28,2,0,0,0,0,0,127,203,279,552,571,617,84,84,280,28,56,112,1
28677,8680,2,1,2,29,0,0,0,0,0,0,837,414,511,1163,1422,1678,413,140,672,280,280,840,0
28678,14000,2,1,2,29,0,0,0,0,0,0,1968,2058,2164,2267,2369,2466,140,140,140,140,140,140,0
28679,3360,2,2,2,28,-1,-1,-1,-1,-1,-1,22,0,22,0,11,11,0,22,0,11,11,11,0
28680,5600,2,2,1,28,0,0,0,0,0,0,3804,3559,2876,2237,1659,1675,125,100,99,64,56,50,0
28681,5040,2,1,2,30,0,0,0,0,0,-2,219,126,96,150,57,5,34,31,56,57,5,60,0
28682,1400,2,2,2,30,0,0,0,0,0,0,1310,1296,1212,412,548,419,61,55,32,140,28,12,1
28683,5880,2,1,2,30,0,0,0,0,0,0,1470,1457,1472,1470,1459,1449,69,84,70,56,56,56,0
28684,6440,2,1,2,30,2,2,2,2,2,2,5947,6059,6200,6293,6385,6516,252,280,238,238,238,896,1
28685,5600,2,1,2,30,-2,-2,-2,-2,-2,-2,29,29,45,61,76,107,29,45,62,76,107,62,0
28686,2800,2,2,2,31,0,0,0,0,0,0,2841,2834,2840,2831,2839,2838,106,112,101,104,104,218,1
28687,7000,2,2,2,31,0,0,0,0,0,0,4788,4681,1297,1147,747,753,140,93,56,56,56,84,0
28688,5600,2,2,1,31,-1,2,-1,-1,-1,-1,108,57,54,91,44,472,0,54,91,0,501,70,0
28689,1400,2,2,1,31,0,0,-2,-2,-1,0,125,0,0,0,91,98,0,0,0,91,8,14,0
28690,4760,2,2,1,31,1,-1,2,-1,0,0,0,12,12,653,657,706,12,0,658,24,59,0,0
28691,1960,2,2,1,32,0,0,0,0,0,0,1611,617,486,410,667,696,84,56,112,280,56,39,0
28692,7280,2,1,1,31,0,0,0,0,0,0,1409,3586,1550,1097,1397,582,2391,926,141,564,80,1,0
28693,1680,2,3,2,32,0,0,0,0,0,0,1656,1641,1652,1658,745,832,59,84,84,168,112,28,0
28694,3360,2,2,2,31,-2,-2,-2,-2,-2,-2,4,4,135,106,210,92,4,135,113,210,92,0,1
28695,2800,2,3,2,33,0,0,0,0,0,0,2096,1979,1786,1698,1531,1450,84,84,76,56,56,56,0
28696,14000,2,1,2,34,0,0,0,0,0,0,4528,4015,3453,3998,3000,2686,169,146,1289,281,841,1681,0
28697,6440,2,2,1,34,2,-1,-1,-1,-1,-1,16,65,53,71,52,42,65,53,71,52,42,52,0
28698,9240,2,5,1,34,0,0,0,0,0,0,7077,7623,7874,3411,319,367,700,420,196,84,56,2520,0
28699,10080,2,1,1,35,-2,-2,-2,-2,-2,-2,110,149,28,201,301,136,150,29,207,303,141,775,0
28700,5040,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28701,5040,2,3,1,35,0,0,0,0,0,2,4906,4908,1702,1413,805,505,196,51,56,112,0,924,1
28702,3920,2,2,2,35,0,0,0,0,0,0,2376,2309,2359,2308,2281,2328,112,112,106,90,87,84,0
28703,7280,2,1,1,37,1,2,2,2,0,0,1631,1672,1707,1663,1689,1770,84,78,0,70,112,112,0
28704,6160,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,65,-17,-33,-57,0,65,2,0,0,98,0
28705,2800,2,3,1,42,-1,-1,-1,-1,-1,-1,46,18,101,18,18,0,18,101,18,18,0,59,0
28706,7840,2,1,1,39,-1,-1,-1,-1,-1,-2,41,256,9,64,0,0,256,9,65,0,0,264,0
28707,2800,2,2,2,40,-1,-1,-2,-2,-1,-1,44,-1,-1,-1,79,59,0,0,0,80,59,0,0
28708,8120,2,3,1,46,-1,0,0,-1,-1,0,2061,1239,91,21,4713,4751,62,28,21,4714,196,143,0
28709,10080,2,1,1,48,0,0,0,0,0,0,5678,5657,5682,5662,5572,5538,280,280,280,210,224,224,0
28710,8120,2,3,1,46,0,0,0,0,0,-1,220,259,289,308,308,320,42,39,28,0,320,14,0
28711,1680,2,2,1,39,0,0,0,0,0,0,917,903,900,874,849,838,42,53,40,29,42,30,0
28712,2240,2,1,2,44,0,0,2,2,3,2,1166,1369,1339,1596,1554,1609,224,0,280,0,84,70,1
28713,5040,2,2,1,42,0,0,0,0,0,0,3724,3551,3061,3118,2575,2304,173,162,160,101,84,91,0
28714,5600,2,1,2,37,-1,-1,-1,-1,-1,-1,13,56,101,452,0,23,70,104,454,0,23,44,0
28715,4760,2,1,2,44,-1,-1,-1,-1,-1,-1,70,23,56,111,139,13,23,168,111,152,13,18,0
28716,21840,2,2,2,41,-2,-2,-2,-2,-2,-2,2855,1728,1083,601,2034,5118,1759,1108,622,2299,5161,719,0
28717,9520,2,1,3,42,-1,-1,-1,-1,-1,0,3915,4949,963,5766,7432,7567,24459,34033,24893,17388,560,4060,0
28718,5600,2,5,1,39,-2,-2,-2,-2,-2,-2,566,707,110,0,0,0,707,110,0,0,0,0,0
28719,9800,2,1,1,45,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,0
28720,10080,2,2,1,39,0,0,-2,-1,0,0,10275,-496,-496,8430,8597,1777,356,39,8946,366,68,73,1
28721,3640,2,2,1,41,-1,0,-1,-1,-1,-1,71,52,38,45,18,24,33,38,45,18,24,81,0
28722,8680,2,2,1,44,-1,0,0,0,0,0,1888,1896,3186,2994,2818,2628,280,1568,140,112,92,140,0
28723,3080,2,2,1,46,0,0,0,0,0,0,3004,3067,1370,1399,1427,1457,128,51,51,51,53,53,0
28724,7280,2,2,1,44,1,-1,-1,-1,-1,-1,0,31,71,48,0,142,31,71,48,0,142,0,0
28725,8120,2,1,1,44,-2,-2,-2,-2,-2,-2,221,270,282,110,207,125,270,282,111,207,125,227,0
28726,5600,2,1,1,37,-1,-1,0,-1,0,0,39,670,508,330,620,371,672,283,330,340,84,842,0
28727,3640,2,2,1,40,0,0,0,2,0,0,1516,785,838,688,696,744,73,98,14,84,92,84,1
28728,1680,2,1,2,28,0,0,0,-1,-1,0,1092,367,83,128,538,527,280,83,128,558,22,25,0
28729,560,2,2,2,30,0,0,0,0,0,0,596,528,542,542,480,522,36,50,31,12,45,28,0
28730,8400,2,2,1,31,0,-1,-1,-1,0,0,100,9,9,493,427,265,9,9,493,56,75,56,0
28731,1960,2,3,1,39,0,0,0,0,0,2,3486,3519,3626,3674,3829,3736,134,165,168,258,0,136,0
28732,6720,2,2,1,35,-1,2,-1,-1,-1,-1,15,7,7,7,7,12,0,7,7,7,12,7,1
28733,1680,2,1,2,29,-1,-1,-1,-1,0,-1,156,212,198,228,128,84,212,225,228,0,84,215,0
28734,6720,2,1,2,28,1,-2,-1,-1,-1,-1,0,0,43,60,17,5,0,43,60,17,5,48,0
28735,5600,2,3,1,29,-1,-1,-2,-2,-2,-1,5,0,0,0,0,30,0,0,0,0,30,30,0
28736,14000,2,1,2,31,0,0,0,0,0,0,1321,1567,1597,1737,1966,2042,280,84,168,280,280,121,0
28737,3920,2,2,3,28,0,0,0,0,0,0,3889,3940,3939,2818,1394,1381,157,154,74,1008,28,17,1
28738,5880,2,2,1,29,0,0,0,0,0,0,1180,894,1274,1168,1134,1157,56,561,47,45,45,56,0
28739,6720,2,2,1,31,-1,-1,-1,-1,-1,-1,5,0,70,350,21,79,0,70,350,21,79,81,0
28740,6720,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,84,0,0,0,0,84,0,0,0,0,0
28741,4480,2,1,2,28,-2,2,0,0,0,0,116,110,164,288,331,367,0,56,140,84,56,56,0
28742,1400,2,1,2,29,0,0,0,0,0,0,809,610,588,455,273,246,38,37,32,9,9,10,0
28743,11200,2,1,2,29,-1,-1,0,0,0,0,467,1751,2750,2356,1980,1923,1751,1504,116,140,1867,1866,0
28744,12320,2,2,2,29,-1,-1,-1,-1,0,0,648,2488,1177,11209,6431,7431,1976,1266,11227,153,2807,211,0
28745,4200,2,1,1,30,0,0,0,0,0,2,3214,3287,3360,3416,3680,3771,126,126,112,308,140,98,0
28746,2800,2,2,1,27,1,-2,-2,-2,-2,-1,0,0,0,0,0,133,0,0,0,0,133,34,1
28747,3360,2,1,1,32,-1,-1,-1,-1,-1,0,14,0,30,5,43,43,0,30,5,43,0,22,0
28748,1400,2,2,1,28,3,2,2,7,7,7,67,67,67,67,67,67,0,0,0,0,0,0,0
28749,4200,2,1,2,32,2,2,2,2,0,0,3314,3382,3455,3441,3471,3683,165,168,84,129,274,143,1
28750,10080,2,1,2,30,-2,-2,-2,-2,-2,-2,70,0,0,0,0,0,0,0,0,0,0,0,0
28751,7280,2,2,1,29,0,0,0,0,0,0,6902,7034,6809,6481,2955,2609,196,177,164,88,83,90,0
28752,6720,2,2,1,43,0,0,0,0,0,0,6835,6741,6623,6754,6453,6569,255,241,252,229,230,221,1
28753,5040,2,2,3,41,0,0,0,0,0,0,3952,3648,3061,2177,1854,1640,153,123,84,60,60,59,0
28754,5880,2,2,1,42,-1,-1,-1,-1,-1,-1,62,100,28,69,93,151,100,28,69,93,151,45,0
28755,1960,2,2,2,34,-1,-1,-1,-1,0,0,62,35,-28,309,326,220,35,0,337,28,4,220,0
28756,14000,2,1,2,35,0,0,0,0,0,0,112,314,306,330,403,443,312,35,31,76,96,11,0
28757,14000,2,2,2,48,-1,0,0,0,0,0,847,1330,789,742,1266,986,1064,784,616,924,616,280,0
28758,5040,2,1,2,28,0,0,0,0,0,0,1430,1359,1550,1766,2101,1825,140,280,280,422,280,281,0
28759,3360,2,2,1,31,0,0,0,0,0,0,1280,1249,1272,963,962,995,56,48,57,28,42,28,0
28760,5600,2,2,1,33,0,0,0,0,0,0,424,410,418,476,251,238,84,56,140,56,28,56,0
28761,3920,2,2,1,33,0,0,0,-2,-1,0,2498,2526,-29,-29,1860,1914,88,0,0,1915,84,87,0
28762,560,2,3,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28763,6160,2,1,1,39,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12,12,12,12,0
28764,8120,2,1,1,32,-2,-2,-2,-2,-2,-2,122,103,87,229,42,231,103,87,229,42,231,57,1
28765,7280,2,2,2,37,-1,-1,-1,-1,-1,-1,5,5,5,5,5,0,5,5,5,5,0,15,0
28766,6160,2,1,2,34,0,0,0,0,0,0,3784,3811,3739,770,664,589,203,171,43,24,50,8,0
28767,2240,2,3,0,40,2,2,3,2,-1,-1,32,151,124,38,22,165,140,0,0,25,165,119,0
28768,4480,2,2,1,41,0,0,0,0,0,0,378,377,376,388,387,387,34,37,31,10,11,10,0
28769,14000,2,1,2,37,0,0,0,0,0,0,2264,2094,2060,1990,1715,1141,85,90,54,49,56,116,0
28770,6440,2,2,1,42,-2,-2,-1,-1,-1,0,-4,-2,6,133,935,978,0,8,133,1064,140,84,0
28771,3360,2,3,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28772,10080,2,1,1,38,-2,-2,-2,-2,-2,-2,67,219,113,186,55,58,223,113,188,55,58,56,0
28773,6160,2,1,2,39,-1,-1,-2,-1,-1,-1,8,-6,-6,113,113,-36,0,0,119,0,0,0,0
28774,3360,2,1,2,32,-1,2,0,-1,-1,-1,33,19,34,50,45,35,0,33,50,45,35,32,0
28775,10080,2,2,2,33,-1,-1,0,0,0,0,90,267,318,339,273,268,271,56,28,0,0,15,0
28776,3360,2,1,1,42,-1,-1,-1,-1,-1,-1,10,25,50,53,17,19,25,50,53,17,19,34,1
28777,1400,2,1,1,32,0,0,0,0,0,2,769,789,818,855,905,887,42,42,51,73,0,39,0
28778,8120,2,2,1,35,0,0,0,0,0,0,7999,7764,5584,4322,3080,778,281,224,112,70,364,58,0
28779,6440,2,2,1,38,-1,0,0,0,0,0,32,59,64,90,118,129,29,30,28,28,11,6,0
28780,5600,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28781,10360,2,6,1,48,0,0,0,0,0,0,7007,7083,7115,7219,7154,7149,280,266,303,252,253,252,0
28782,1400,1,2,2,40,0,0,0,0,0,0,1684,1386,1161,1108,909,904,84,56,61,56,56,42,0
28783,1400,2,5,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28784,560,2,3,2,44,0,0,0,0,0,0,526,550,408,420,423,114,34,38,34,8,2,2,0
28785,7280,2,1,1,36,0,0,2,0,0,0,3695,3901,2498,2232,2213,2240,280,0,84,84,84,112,0
28786,6440,2,5,1,42,-1,-1,-1,-1,-1,-1,11,11,11,11,7,26,11,11,11,7,30,0,0
28787,5600,2,2,1,36,-1,-1,-1,-1,0,-1,247,425,174,1054,19,40,427,174,1068,0,40,63,0
28788,9520,2,1,1,36,0,0,0,0,2,0,837,755,869,978,899,952,41,131,141,10,178,115,0
28789,6160,2,5,1,32,0,0,0,0,0,0,2378,1578,119,172,180,202,70,42,56,14,28,28,0
28790,9520,2,1,1,36,-1,-1,-1,-1,-1,0,126,135,496,336,395,196,135,496,354,395,0,159,0
28791,5600,2,3,1,42,-1,-1,-1,-2,-1,0,15,293,0,0,11,11,293,0,0,11,0,0,0
28792,5040,2,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28793,1400,2,2,2,43,0,0,0,0,0,0,696,729,748,585,538,547,56,56,57,56,28,22,0
28794,2240,2,1,2,38,0,0,0,0,0,0,2162,2070,1334,1357,1376,1316,82,52,48,51,48,46,0
28795,4480,2,2,1,31,-1,-1,0,0,-2,-2,32,895,695,0,0,0,895,28,0,0,0,0,0
28796,2240,2,2,1,48,0,0,0,0,0,0,2174,2260,1356,1467,654,689,140,140,140,84,56,84,0
28797,840,2,1,2,37,-1,-1,-1,-1,-1,-1,7,7,7,0,15,0,7,7,0,15,0,0,1
28798,6440,2,1,2,42,-2,-2,-2,-2,-2,-2,3,15,4,3,23,71,15,4,3,23,71,0,0
28799,11200,2,2,2,42,-1,-1,-1,-1,0,0,101,113,277,1826,1659,1505,113,278,1827,35,150,292,0
28800,5600,2,3,2,42,1,-1,-1,-1,-1,2,-3,147,64,-109,336,331,280,70,0,672,0,756,0
28801,560,2,2,1,46,2,0,0,0,0,0,152,185,213,237,242,247,35,36,32,9,9,9,1
28802,5600,2,1,1,38,-1,-1,-1,-1,-1,-1,107,171,335,205,518,190,171,335,205,520,190,186,0
28803,3920,2,1,2,34,-1,-1,-2,-2,-1,0,42,0,0,0,179,319,0,0,0,179,140,28,0
28804,10080,2,1,2,29,0,0,0,0,0,0,7575,7488,5429,4677,3760,4320,287,336,428,420,700,336,0
28805,10080,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28806,10920,2,5,2,45,0,0,0,0,0,0,5167,5035,4552,4699,5761,5954,186,162,218,1187,292,208,0
28807,10920,2,1,2,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28808,4480,2,3,1,35,-1,-1,-1,-1,0,0,9,0,9,217,204,204,0,9,217,0,0,41,0
28809,9520,2,1,2,44,-2,-2,-2,-2,-2,-2,76,61,115,363,318,68,61,116,363,318,68,62,0
28810,7840,2,1,1,36,-1,2,-1,-1,-1,0,23,12,12,12,1658,12,0,12,12,1658,0,11,0
28811,14000,2,1,2,42,-1,-1,-1,-1,-1,0,593,1431,592,1381,1095,443,1437,592,1394,1095,0,0,0
28812,1680,2,1,2,46,0,0,0,0,0,0,448,842,515,580,593,649,616,84,84,28,84,0,0
28813,11760,2,2,2,37,0,0,0,0,0,0,415,458,496,526,569,702,50,45,48,70,142,42,0
28814,4480,2,1,1,38,0,0,-2,-2,-2,-2,184,0,0,0,0,0,0,0,0,0,0,0,0
28815,6440,2,2,2,34,-1,-1,-1,-1,-1,-1,9,9,9,9,9,13,9,9,9,9,13,13,0
28816,6440,2,1,2,31,2,0,0,0,0,0,3508,3628,3222,2437,2309,1815,183,143,93,93,65,70,1
28817,7840,2,2,1,36,-2,-2,-2,-2,-2,-2,80,80,80,80,80,80,81,81,81,81,80,197,0
28818,5040,2,2,2,31,0,0,0,-1,-1,-1,193,322,154,46,47,22,224,84,46,47,22,122,0
28819,2800,2,1,1,40,-2,-2,-2,-2,-2,-2,53,0,0,0,4,5,0,0,0,37,5,40,1
28820,5040,2,1,2,33,0,-1,-1,-2,-2,-2,92,36,0,0,0,0,36,0,0,0,0,46,0
28821,840,2,5,2,46,0,0,2,0,0,-2,818,478,461,475,0,0,142,0,141,0,0,0,0
28822,8960,2,2,1,39,0,0,0,-2,-1,-1,1299,3134,0,0,16,-127,1926,0,0,16,0,0,0
28823,16520,2,3,1,39,0,0,0,0,0,0,3602,3604,3583,3587,3606,3597,141,159,168,140,132,138,0
28824,3640,2,2,1,38,-1,-1,-1,0,0,0,158,238,175,688,527,377,238,176,686,0,1,0,0
28825,3640,2,1,1,33,-1,-1,-1,-1,-1,-1,38,2355,1243,759,22,785,2355,1243,765,22,785,0,0
28826,7840,2,2,1,41,1,-1,-1,-1,-1,-2,8,14,0,3,0,0,14,0,3,0,0,0,0
28827,2520,2,2,1,40,0,0,2,0,0,0,2514,2473,2387,2422,2457,2404,198,0,98,98,98,90,0
28828,8960,2,2,1,30,-2,-2,-2,-2,-2,-2,29,53,82,-1,-1,151,53,82,0,0,152,104,0
28829,4480,2,2,1,31,0,0,0,0,0,0,1786,1811,1584,1465,872,773,99,84,60,56,28,69,0
28830,4200,2,2,1,37,-1,0,0,0,0,0,2925,2854,2892,2817,2749,2840,168,128,140,140,140,115,0
28831,1120,2,2,1,48,-1,0,0,0,0,0,764,762,786,426,485,544,56,84,84,84,84,140,0
28832,5040,2,3,1,31,0,0,0,0,0,0,1917,1955,1996,2036,2062,2102,87,90,90,76,78,84,0
28833,15400,2,2,2,39,0,0,0,0,0,0,9428,7748,7306,7502,6097,4683,308,294,365,266,171,174,0
28834,1400,2,1,1,45,1,2,-1,0,0,0,191,15,489,516,528,529,0,489,36,20,25,28,0
28835,6160,2,1,2,36,0,0,0,0,0,0,6233,6221,6101,6193,5092,5169,280,225,283,168,308,4026,1
28836,10080,2,2,2,40,-1,-1,-1,-1,0,0,261,301,1277,1049,889,753,301,1299,1298,0,0,549,0
28837,7000,2,2,2,35,0,0,0,0,0,0,7779,7145,6525,7819,1292,2408,172,175,2240,26,1962,350,0
28838,9520,2,1,1,46,0,0,0,0,0,0,2658,2603,2511,2296,2336,1995,90,112,98,122,84,87,0
28839,5040,2,1,1,44,-1,-1,-1,-1,-1,-1,34,30,184,0,599,8,30,184,0,599,8,0,0
28840,840,2,3,2,48,2,2,0,0,0,0,755,662,704,816,340,363,0,90,140,28,28,28,1
28841,8400,2,3,2,33,-1,-1,-2,-2,-2,-2,2154,-19,-19,-19,-19,-19,0,0,0,0,0,140,1
28842,1120,2,2,1,37,0,0,0,0,2,0,150,183,459,277,269,274,36,56,99,0,14,14,0
28843,14000,2,1,1,47,0,0,-1,-1,0,0,731,362,135,514,244,799,58,141,520,140,560,0,0
28844,5040,2,1,1,41,0,0,0,0,0,-1,1545,1351,1180,1110,1203,631,140,168,280,420,644,152,0
28845,9800,2,1,1,44,0,0,0,0,-1,-1,3103,3222,2132,1442,4,14,168,112,70,4,14,0,0
28846,2520,2,2,2,48,-2,-2,-2,-2,-2,-2,174,228,0,0,257,0,228,0,0,257,0,15,0
28847,6720,2,2,2,31,0,0,0,0,0,0,6875,6859,6864,6730,5921,6044,285,296,232,204,210,216,0
28848,1400,2,3,3,46,0,0,0,0,0,0,1255,1288,1321,704,132,136,53,57,56,8,6,14,0
28849,6160,2,1,2,33,-1,2,2,0,0,0,39,34,23,50,34,34,20,9,36,14,20,20,0
28850,5040,2,2,2,38,0,0,0,0,0,0,725,733,735,751,252,305,56,56,56,28,56,56,0
28851,11200,2,4,1,37,-2,-2,-2,-2,-2,-2,417,26,33,334,316,161,26,33,334,316,161,463,0
28852,6160,2,1,1,42,3,2,2,2,2,2,70,70,70,70,70,70,0,0,0,0,0,0,1
28853,5040,2,6,1,48,-1,-1,-1,-1,-1,-2,24,94,83,172,52,31,94,83,178,52,31,63,0
28854,2240,2,3,1,38,0,0,0,-2,-2,-2,1109,298,0,0,0,0,28,0,0,0,0,0,1
28855,10080,2,1,2,37,0,0,0,0,0,0,5567,5263,4567,3931,3410,2872,196,226,197,84,112,252,0
28856,4760,2,1,2,49,0,0,0,0,0,0,4591,3831,3933,3256,3325,3045,143,168,112,112,90,62,0
28857,3640,2,2,1,48,-2,-2,-2,-2,-2,-2,0,35,42,36,21,12,35,42,36,21,12,24,0
28858,8120,2,1,1,30,0,0,0,0,0,0,6057,6116,6126,4430,1939,2004,224,241,188,73,98,0,0
28859,2520,2,2,1,32,0,0,2,2,2,2,2215,2408,2346,2480,2418,2551,230,0,202,0,174,1,0
28860,3640,2,3,2,32,0,0,0,0,0,0,351,401,438,138,194,250,56,57,84,56,57,184,0
28861,3920,2,1,3,48,1,-1,-1,-1,-1,-1,0,22,33,0,22,18,22,33,0,22,18,0,0
28862,14280,2,2,2,48,0,0,0,0,0,-1,3181,2709,2036,1813,673,666,253,224,560,673,666,630,0
28863,1400,2,1,1,39,-1,-1,-2,-2,-1,-1,58,-2,-2,-2,168,6,0,0,0,170,6,54,0
